id_variable,descripcion,categoria,tipo_serie,periodicidad,unidad_expresion,moneda,primer_fecha_informada,ultima_fecha_informada,ultimo_valor_informado
1035,Depósitos en cuentas corrientes de las empresas no constituidas como pequeños y medianos emprendimien,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,10003622.0
1036,Total de depósitos en cuentas corrientes del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,27423.0
1037,Depósitos en cuentas corrientes de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,6.0
1038,Depósitos en cuentas corrientes de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,27417.0
1039,Depósitos en cuentas corrientes de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,371.0
1040,Depósitos en cuentas corrientes de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,0.0
1041,Depósitos en cuentas corrientes de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,371.0
1042,Depósitos en cuentas corrientes de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,0.0
1043,Depósitos en cuentas corrientes de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,0.0
1044,Depósitos en cuentas corrientes de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,27047.0
1045,Depósitos en cuentas corrientes de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,1164.0
1046,Depósitos en cuentas corrientes de las empresas no constituidas como pequeños y medianos emprendimien,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,25883.0
1047,Total de depósitos en caja de ahorros del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,77794979.0
1048,Depósitos en caja de ahorros de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,56428942.0
1049,Depósitos en caja de ahorros de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,21366037.0
1050,Depósitos en caja de ahorros de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,10515775.0
1051,Depósitos en caja de ahorros de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,71491.0
1052,Depósitos en caja de ahorros de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,10136920.0
1053,Depósitos en caja de ahorros de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,0.0
1054,Depósitos en caja de ahorros de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,307363.0
1055,Depósitos en caja de ahorros de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,10850262.0
1056,Depósitos en caja de ahorros de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,2911401.0
1057,Depósitos en caja de ahorros de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,7938861.0
1058,Total de depósitos en caja de ahorros del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,36179451.0
1059,Depósitos en caja de ahorros de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,26188469.0
1060,Depósitos en caja de ahorros de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,9990982.0
1061,Depósitos en caja de ahorros de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,7565461.0
1062,Depósitos en caja de ahorros de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,6727.0
1063,Depósitos en caja de ahorros de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,7556585.0
1064,Depósitos en caja de ahorros de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
1065,Depósitos en caja de ahorros de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2149.0
1066,Depósitos en caja de ahorros de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2425521.0
1067,Depósitos en caja de ahorros de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,197126.0
1068,Depósitos en caja de ahorros de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,2228395.0
1069,Total de depósitos en caja de ahorros del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,41615528.0
1070,Depósitos en caja de ahorros de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,30239916.0
1071,Depósitos en caja de ahorros de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,11375612.0
1072,Depósitos en caja de ahorros de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,2950314.0
1073,Depósitos en caja de ahorros de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,64763.0
1074,Depósitos en caja de ahorros de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,2580336.0
1075,Depósitos en caja de ahorros de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,0.0
1076,Depósitos en caja de ahorros de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,305214.0
1077,Depósitos en caja de ahorros de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,8425299.0
1078,Depósitos en caja de ahorros de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,2714738.0
1079,Depósitos en caja de ahorros de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,5710561.0
1080,Total de depósitos a plazo fijo del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,80258394.0
1081,Depósitos a plazo fijo de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,27207053.0
1082,Depósitos a plazo fijo de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,53051341.0
1083,Depósitos a plazo fijo de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,35317704.0
1084,Depósitos a plazo fijo de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,367095.0
1085,Depósitos a plazo fijo de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,33687756.0
1086,Depósitos a plazo fijo de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,0.0
1087,Depósitos a plazo fijo de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,1262853.0
1088,Depósitos a plazo fijo de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,17733638.0
1089,Depósitos a plazo fijo de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,5535319.0
1090,Depósitos a plazo fijo de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,12198319.0
1091,Total de depósitos a plazo fijo del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,64252108.0
1092,Depósitos a plazo fijo de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,20040952.0
1093,Depósitos a plazo fijo de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,44211156.0
1094,Depósitos a plazo fijo de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,30838508.0
1095,Depósitos a plazo fijo de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,330281.0
1096,Depósitos a plazo fijo de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,29789376.0
1097,Depósitos a plazo fijo de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,0.0
1098,Depósitos a plazo fijo de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,718851.0
1099,Depósitos a plazo fijo de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,13372648.0
1100,Depósitos a plazo fijo de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,4773890.0
1101,Depósitos a plazo fijo de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,8598759.0
1102,Total de depósitos a plazo fijo del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,16006286.0
1103,Depósitos a plazo fijo de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,7161092.0
1104,Depósitos a plazo fijo de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,8845193.0
1105,Depósitos a plazo fijo de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,4479196.0
1106,Depósitos a plazo fijo de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,36814.0
1107,Depósitos a plazo fijo de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,3898380.0
1108,Depósitos a plazo fijo de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,0.0
1109,Depósitos a plazo fijo de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,544001.0
1110,Depósitos a plazo fijo de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,4365998.0
1111,Depósitos a plazo fijo de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,750841.0
1112,Depósitos a plazo fijo de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-06-30,3615157.0
1113,Préstamos hipotecarios para construcción de viviendas,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,384694.0
1114,Préstamos hipotecarios para refacción de vivienda,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,42329.0
1115,Préstamos hipotecarios para compra de nuevas viviendas,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,3736367.0
1116,Préstamos hipotecarios para compra de viviendas usadas,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,1486813.0
1117,"Préstamos hipotecarios para otras operaciones distinas a construcción, refacción y compra de vivienda",Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,3283661.0
1118,Préstamos prendarios para compra de automotores,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,4606537.0
1119,Préstamos prendarios para compra de maquinarias,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,1001483.0
1120,Préstamos prendarios no destinados a la compra de automotores o maquinarias,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-06-30,2690401.0
1121,Préstamos hipotecarios para construcción de viviendas,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,384720.0
1122,Préstamos hipotecarios para refacción de vivienda,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,42332.0
1123,Préstamos hipotecarios para compra de nuevas viviendas,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,3736014.0
1124,Préstamos hipotecarios para compra de viviendas usadas,Préstamos por tipo de titular y destino,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-06-30,1482135.0
